5	80	19	63
5	81	15	52
5	82	26	97
5	83	21	63
5	84	16	47
5	85	14	48
5	86	7	27
5	87	17	48
5	88	12	36
5	89	45	169
5	90	15	63
5	91	20	72
5	92	13	47
5	93	24	73
5	94	23	82
5	95	50	154
5	96	20	69
5	97	27	84
5	98	9	26
5	99	11	31
5	100	15	53
5	101	25	75
5	102	9	28
5	103	21	64
5	104	24	72
5	105	19	69
5	106	51	169
5	107	26	96
5	108	22	70
5	109	15	44
5	110	63	221
5	111	13	45
5	112	21	64
5	113	15	51
5	114	22	73
5	115	17	57
5	116	44	120
5	117	29	86
5	118	11	42
5	119	24	76
5	120	11	32
6	1	14	51
6	2	14	41
6	3	12	41
6	4	11	32
6	5	12	41
6	6	31	114
6	7	16	51
6	8	13	43
6	9	9	36
6	10	13	44
6	11	10	29
6	12	25	76
6	13	9	25
6	14	24	76
6	15	9	24
6	16	9	33
6	17	17	48
6	18	7	25
6	19	37	113
6	20	13	54
6	21	14	41
6	22	12	47
6	23	12	33
6	24	10	32
6	25	32	103
6	26	11	42
6	27	16	49
6	28	16	43
6	29	9	26
6	30	19	56
6	31	26	80
6	32	13	46
6	33	14	51
6	34	22	70
6	35	28	90
6	36	10	40
6	37	19	56
6	38	22	63
6	39	17	55
6	40	15	50
6	41	12	39
6	42	11	48
6	43	14	49
6	44	20	58
6	45	9	32
6	46	23	77
6	47	14	46
6	48	15	55
6	49	8	29
6	50	28	79
6	51	17	52
6	52	25	82
6	53	15	56
6	54	27	90
6	55	6	29
6	56	21	58
6	57	22	63
6	58	14	46
6	59	31	90
6	60	22	81
6	61	17	61
6	62	12	36
6	63	17	59
6	64	10	30
6	65	27	94
6	66	9	29
6	67	5	20
6	68	23	76
6	69	12	37
6	70	45	135
6	71	39	118
6	72	8	27
6	73	24	81
6	74	14	47
6	75	9	37
6	76	15	41
6	77	18	50
6	78	17	49
6	79	12	39
6	80	25	69
6	81	22	78
6	82	11	41
6	83	14	47
6	84	21	80
6	85	7	25
6	86	8	32
6	87	9	47
6	88	16	45
6	89	17	62
6	90	16	50
6	91	44	128
6	92	22	84
6	93	49	157
6	94	29	106
6	95	17	52
6	96	12	46
6	97	16	53
6	98	13	50
6	99	44	150
6	100	15	55
6	101	18	52
6	102	16	42
6	103	9	33
6	104	15	51
6	105	8	38
6	106	13	36
6	107	13	41
6	108	25	81
6	109	21	72
6	110	13	52
6	111	22	80
6	112	23	77
6	113	12	50
6	114	23	84
6	115	11	39
6	116	18	51
6	117	11	36
6	118	10	31
6	119	30	97
6	120	12	45
6	121	20	77
6	122	24	75
6	123	15	55
6	124	29	87
6	125	28	91
6	126	9	33
6	127	10	32
6	128	35	116
6	129	8	27
6	130	27	106
6	131	10	31
6	132	9	29
6	133	18	60
6	134	7	22
6	135	18	56
6	136	31	99
6	137	20	80
6	138	26	90
6	139	22	75
6	140	20	60
6	141	31	112
6	142	16	53
6	143	23	88
6	144	40	134
6	145	39	103
6	146	28	96
6	147	13	43
6	148	37	110
6	149	8	30
6	150	27	93
6	151	42	140
6	152	35	114
6	153	17	60
6	154	17	59
6	155	8	34
6	156	14	48
6	157	35	113
6	158	37	114
6	159	19	57
6	160	16	51
6	161	16	48
6	162	9	29
6	163	8	27
6	164	29	88
6	165	21	73
7	1	4	8
7	2	13	45
7	3	14	43
7	4	10	33
7	5	12	33
7	6	6	30
7	7	6	23
7	8	9	38
7	9	11	41
7	10	11	37
7	11	16	57
7	12	17	48
7	13	13	38
7	14	5	17
7	15	4	13
7	16	7	30
7	17	15	59
7	18	12	46
7	19	16	54
7	20	25	79
7	21	5	18
7	22	28	101
7	23	12	42
7	24	12	39
7	25	7	25
7	26	19	66
7	27	30	111
7	28	22	66
7	29	16	54
7	30	16	56
7	31	15	48
7	32	26	84
7	33	29	83
7	34	11	40
7	35	18	63
7	36	11	38
7	37	37	117
7	38	40	118
7	39	14	48
7	40	23	77
7	41	10	34
7	42	15	49
7	43	36	113
7	44	28	82
7	45	10	37
7	46	18	69
7	47	13	44
7	48	14	55
7	49	15	54
7	50	20	60
7	51	19	68
7	52	10	39
7	53	38	117
7	54	32	106
7	55	8	29
7	56	15	49
7	57	29	99
7	58	17	60
7	59	20	59
7	60	9	25
7	61	10	29
